Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1746611223.608241,11103,3,1
1,NewOrder,1746611223.610140,14770,1,1
1,NewOrder,1746611223.610207,16666,0,1
5,StockLevel,1746611223.610816,92809,2,1
2,Payment,1746611223.617199,7747,5,1
2,Payment,1746611223.617218,5702,7,1
1,NewOrder,1746611223.617266,10225,4,1
2,Payment,1746611223.617320,7612,6,1
1,NewOrder,1746611223.618311,19887,9,1
2,Payment,1746611223.619381,5584,3,1
1,NewOrder,1746611223.622950,17159,7,1
1,NewOrder,1746611223.624928,13264,1,1
1,NewOrder,1746611223.624965,11001,6,1
1,NewOrder,1746611223.624982,17083,5,1
2,Payment,1746611223.625014,5400,3,1
1,NewOrder,1746611223.626899,11246,0,1
1,NewOrder,1746611223.627521,10580,4,1
2,Payment,1746611223.630467,21806,3,1
1,NewOrder,1746611223.636006,15710,6,1
2,Payment,1746611223.638116,5957,4,1
1,NewOrder,1746611223.638180,14032,0,1
4,Delivery,1746611223.638241,59892,9,1
1,NewOrder,1746611223.638247,14021,1,1
2,Payment,1746611223.640144,4632,7,1
2,Payment,1746611223.642107,4201,5,1
1,NewOrder,1746611223.644100,16655,4,1
4,Delivery,1746611223.644815,43069,7,1
2,Payment,1746611223.646347,5907,5,1
2,Payment,1746611223.651759,8193,6,1
4,Delivery,1746611223.652249,41034,0,1
1,NewOrder,1746611223.652299,11870,5,1
2,Payment,1746611223.652318,5548,1,1
1,NewOrder,1746611223.652319,16255,3,1
1,NewOrder,1746611223.657897,12626,1,1
2,Payment,1746611223.660009,7826,6,1
2,Payment,1746611223.660799,7809,4,1
1,NewOrder,1746611223.664200,17344,5,1
1,NewOrder,1746611223.667876,13662,6,1
2,Payment,1746611223.668639,5629,3,1
2,Payment,1746611223.668736,7607,4,1
1,NewOrder,1746611223.670560,8319,1,1
2,Payment,1746611223.672835,8187,8,1
1,NewOrder,1746611223.674302,18916,3,1
2,Payment,1746611223.676388,9532,4,1
1,NewOrder,1746611223.678908,14354,1,1
1,NewOrder,1746611223.681052,12259,8,1
1,NewOrder,1746611223.681575,15518,6,1
1,NewOrder,1746611223.681583,9598,5,1
2,Payment,1746611223.685945,9137,4,1
1,NewOrder,1746611223.687910,9780,7,1
1,NewOrder,1746611223.691206,12340,5,1
1,NewOrder,1746611223.693243,10536,3,1
2,Payment,1746611223.693287,4355,1,1
2,Payment,1746611223.693310,4396,0,1
1,NewOrder,1746611223.693320,10221,8,1
3,OrderStatus,1746611223.695107,4819,4,1
2,Payment,1746611223.697119,4176,6,1
1,NewOrder,1746611223.697662,12571,1,1
1,NewOrder,1746611223.697722,6085,7,1
2,Payment,1746611223.697735,26291,0,1
1,NewOrder,1746611223.698152,5457,9,1
1,NewOrder,1746611223.699946,8374,4,1
5,StockLevel,1746611223.701317,76071,6,1
1,NewOrder,1746611223.703568,8639,5,1
1,NewOrder,1746611223.703575,10761,8,1
1,NewOrder,1746611223.703644,8541,9,1
1,NewOrder,1746611223.703646,8570,2,1
2,Payment,1746611223.703789,6448,3,1
1,NewOrder,1746611223.703816,10636,7,1
2,Payment,1746611223.708377,6666,4,1
2,Payment,1746611223.710263,4718,3,1
1,NewOrder,1746611223.710274,16669,1,1
2,Payment,1746611223.712209,4686,9,1
1,NewOrder,1746611223.712228,18679,5,1
2,Payment,1746611223.712233,5266,2,1
2,Payment,1746611223.714354,16534,8,1
1,NewOrder,1746611223.714586,18236,7,1
